"","currency","amount","dorms","bath","age","loft","m2","backside","office","amount_normalized"
"5627","USD",38000048000,3,2,45,FALSE,213,FALSE,FALSE,7600009600000
"5628","USD",64500031000,3,4,12,FALSE,153,FALSE,FALSE,12900006200000
"5629","USD",64500031000,3,4,12,FALSE,153,FALSE,FALSE,12900006200000
"5630","USD",37000032000,3,3,27.5,FALSE,152,FALSE,FALSE,7400006400000
"5631","USD",31500023000,3,3,46.5,FALSE,157,FALSE,FALSE,6300004600000
"5632","USD",27800017000,2,1,20.5,FALSE,99,FALSE,FALSE,5560003400000
"5633","USD",28500028000,2,2,28.5,FALSE,110,FALSE,FALSE,5700005600000
"5634","USD",1349006700,1,1,21.5,FALSE,50,FALSE,FALSE,269801340000
"5635","USD",65250,NA,1,1,TRUE,26,FALSE,FALSE,13050000
"5636","USD",550007448,NA,1,29.5,TRUE,28,FALSE,FALSE,110001489600
"5637","USD",880005100,NA,1,7.5,TRUE,34,FALSE,FALSE,176001020000
"5638","USD",105000050000,4,5,23,FALSE,295,FALSE,FALSE,2.100001e+13
"5639","USD",93500060000,3,2,2.5,FALSE,174,FALSE,FALSE,1.8700012e+13
"5640","USD",44000049900,3,2,32.5,FALSE,150,FALSE,FALSE,8800009980000
"5641","USD",570008000,NA,1,22.5,TRUE,27,FALSE,FALSE,114001600000
"5642","USD",1580008500,1,1,23,FALSE,46,FALSE,FALSE,316001700000
"5643","USD",73900069000,4,2,31,FALSE,250,FALSE,FALSE,14780013800000
"5644","USD",33000030000,3,2,26,FALSE,150,FALSE,FALSE,6.600006e+12
"5645","USD",600006000,1,1,20.5,FALSE,NA,FALSE,FALSE,120001200000
"5646","USD",29000035000,3,2,31,FALSE,133,FALSE,FALSE,5.800007e+12
"5647","USD",600003000,1,1,15.5,FALSE,20,FALSE,FALSE,120000600000
"5648","USD",16500011866,3,2,25.5,FALSE,70,FALSE,FALSE,3300002373200
"5649","USD",640007000,NA,1,20.5,TRUE,NA,FALSE,FALSE,128001400000
"5650","USD",25900030000,3,2,16,FALSE,82,FALSE,FALSE,5.180006e+12
"5651","USD",25900030000,3,2,16,FALSE,82,FALSE,FALSE,5.180006e+12
"5652","USD",770001100,NA,1,30.5,TRUE,17,FALSE,FALSE,154000220000
"5653","USD",1390003000,1,1,1,FALSE,46,FALSE,FALSE,278000600000
"5654","USD",1490003000,2,1,20.5,FALSE,NA,FALSE,FALSE,298000600000
"5655","USD",72000049560,4,3,27.5,FALSE,224,FALSE,FALSE,14400009912000
"5656","USD",51000034900,2,2,22,FALSE,103,FALSE,FALSE,10200006980000
"5657","USD",24400011000,2,1,25.5,FALSE,75,FALSE,FALSE,4880002200000
"5658","USD",34000023700,1,1,24,FALSE,89,FALSE,FALSE,6800004740000
"5659","USD",28400018000,3,1,20.5,FALSE,93,FALSE,FALSE,5680003600000
"5660","USD",4290007800,2,2,2,FALSE,75,FALSE,FALSE,858001560000
"5661","USD",49400050000,3,4,12,FALSE,190,FALSE,FALSE,9.88001e+12
"5662","USD",95900050000,3,2,33.5,FALSE,230,FALSE,FALSE,1.918001e+13
"5663","USD",1669000,5,4,4,FALSE,385,FALSE,FALSE,333800000
"5664","USD",780000,2,3,16.5,FALSE,174,FALSE,FALSE,1.56e+08
"5665","USD",25000020000,2,1,27,FALSE,80,FALSE,FALSE,5.000004e+12
"5666","USD",52000039000,3,4,27,FALSE,179,FALSE,FALSE,10400007800000
"5667","USD",24900045000,2,2,989.5,FALSE,107,FALSE,FALSE,4.980009e+12
"5668","USD",16500015000,2,1,31,FALSE,73,FALSE,FALSE,3.300003e+12
"5669","USD",64000091427,3,3,17.5,FALSE,168,FALSE,FALSE,12800018285400
"5670","USD",10800015000,2,1,23,FALSE,53,FALSE,FALSE,2.160003e+12
"5671","USD",25000027500,2,1,30.5,FALSE,94,FALSE,FALSE,5000005500000
"5672","USD",440000,4,3,39,FALSE,160,FALSE,FALSE,8.8e+07
"5673","USD",135000070000,3,5,36.5,FALSE,370,FALSE,FALSE,2.7000014e+13
"5674","USD",41800025000,2,1,25.5,FALSE,115,FALSE,FALSE,8.360005e+12
"5675","USD",740000,4,3,3,FALSE,201,FALSE,FALSE,1.48e+08
"5676","USD",26500025000,4,3,36.5,FALSE,150,FALSE,FALSE,5.300005e+12
"5677","USD",11000013000,1,1,40.5,FALSE,38,FALSE,FALSE,2200002600000
"5678","USD",20000035000,2,1,28,FALSE,100,FALSE,FALSE,4.000007e+12
"5679","USD",29500048000,2,1,23,FALSE,120,FALSE,FALSE,5900009600000
"5680","USD",1490000,3,5,15,FALSE,366,FALSE,FALSE,2.98e+08
"5681","USD",16900011400,2,1,24,FALSE,75,FALSE,FALSE,3380002280000
"5682","USD",49500040000,2,2,18.5,FALSE,147,FALSE,FALSE,9.900008e+12
"5683","USD",19800011000,3,3,26.5,FALSE,115,FALSE,FALSE,3960002200000
"5684","USD",980007000,NA,1,4,TRUE,36,FALSE,FALSE,196001400000
"5685","USD",1290008000,NA,1,4.5,TRUE,35,FALSE,FALSE,258001600000
"5686","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5687","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5688","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5689","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5690","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5691","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5692","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5693","USD",27900014000,2,1,25.5,FALSE,66,FALSE,FALSE,5580002800000
"5694","USD",2200007500,2,3,19,FALSE,76,FALSE,FALSE,440001500000
"5695","USD",25500025000,3,3,19,FALSE,115,FALSE,FALSE,5.100005e+12
"5696","USD",25500013500,3,3,21.5,FALSE,89,FALSE,FALSE,5100002700000
"5697","USD",25500013500,3,3,21.5,FALSE,89,FALSE,FALSE,5100002700000
"5698","USD",2000008500,1,1,1,FALSE,60,FALSE,FALSE,400001700000
"5699","USD",2000008500,1,3,3,FALSE,60,FALSE,FALSE,400001700000
"5700","USD",3800000,8,8,31.5,FALSE,530,FALSE,FALSE,7.6e+08
"5701","USD",18000020000,2,1,20.5,FALSE,70,FALSE,FALSE,3.600004e+12
"5702","USD",35000037000,3,4,27,FALSE,145,FALSE,FALSE,7000007400000
"5703","USD",28000025000,2,2,4.5,FALSE,78,FALSE,FALSE,5.600005e+12
"5704","USD",29800028000,3,2,21,FALSE,130,FALSE,FALSE,5960005600000
"5705","USD",29800028000,3,2,21,FALSE,130,FALSE,FALSE,5960005600000
"5706","USD",29800028000,3,2,21,FALSE,130,FALSE,FALSE,5960005600000
"5707","USD",19800013000,3,2,38.5,FALSE,130,FALSE,FALSE,3960002600000
"5708","USD",9450010000,2,2,26,FALSE,63,FALSE,FALSE,1.890002e+12
"5709","USD",11000010000,NA,1,15.5,TRUE,29,FALSE,FALSE,2.200002e+12
"5710","USD",2200007500,2,3,19,FALSE,76,FALSE,FALSE,440001500000
"5711","USD",1050007000,1,1,20.5,FALSE,32,FALSE,FALSE,210001400000
"5712","USD",11900014500,2,2,33.5,FALSE,80,FALSE,FALSE,2380002900000
"5713","USD",18000010000,1,1,23,FALSE,55,FALSE,FALSE,3.600002e+12
"5714","USD",499005900,NA,1,29,TRUE,20,FALSE,FALSE,99801180000
"5715","USD",75000068000,6,5,52.5,FALSE,417,FALSE,FALSE,15000013600000
"5716","USD",160000,2,1,10.5,FALSE,76,FALSE,FALSE,3.2e+07
"5717","USD",450004200,NA,1,1,TRUE,NA,FALSE,FALSE,90000840000
"5718","USD",22000029957,3,1,30.5,FALSE,95,FALSE,FALSE,4400005991400
"5719","USD",41000025000,3,2,21,FALSE,145,FALSE,FALSE,8.200005e+12
"5720","USD",21500018000,2,1,33,FALSE,NA,FALSE,FALSE,4300003600000
"5721","USD",790004500,1,1,20.5,FALSE,36,FALSE,FALSE,158000900000
"5722","USD",61000,NA,1,6.5,TRUE,27,FALSE,FALSE,12200000
"5723","USD",35000046000,3,2,28.5,FALSE,156,FALSE,FALSE,7000009200000
"5724","USD",28000024000,3,3,31.5,FALSE,140,FALSE,FALSE,5600004800000
"5725","USD",8450004456502,5,3,46.5,FALSE,337,FALSE,FALSE,1690000891300400
"5726","USD",750000113000,4,2,31,FALSE,264,FALSE,FALSE,150000022600000
"5727","USD",150000080000,5,3,26.5,FALSE,400,FALSE,FALSE,3.0000016e+13
"5728","USD",81000065000,3,3,31.5,FALSE,299,FALSE,FALSE,1.6200013e+13
"5729","USD",78000,NA,1,8.5,TRUE,21,FALSE,FALSE,15600000
"5730","USD",30000021165,3,2,21,FALSE,81,FALSE,FALSE,6000004233000
"5731","USD",45000046270,3,2,23.5,FALSE,152,FALSE,FALSE,9000009254000
"5732","USD",1450009200,2,1,25.5,FALSE,55,FALSE,FALSE,290001840000
"5733","USD",760003800,1,1,18,FALSE,34,FALSE,FALSE,152000760000
"5734","USD",30000017300,3,2,36,FALSE,122,FALSE,FALSE,6000003460000
"5735","USD",34900016000,2,1,1.5,FALSE,73,FALSE,FALSE,6980003200000
"5736","USD",8900015000,1,1,34.5,FALSE,53,FALSE,FALSE,1.780003e+12
"5737","USD",890006000,1,1,30.5,FALSE,41,FALSE,FALSE,178001200000
"5738","USD",18500017500,2,1,35,FALSE,93,FALSE,FALSE,3700003500000
"5739","USD",175000,2,1,24,FALSE,67,FALSE,FALSE,3.5e+07
"5740","USD",1650009500,1,1,28,FALSE,55,FALSE,FALSE,330001900000
"5741","USD",33000030000,3,3,18,FALSE,103,FALSE,FALSE,6.600006e+12
"5742","USD",430000,2,2,9.5,FALSE,80,FALSE,FALSE,8.6e+07
"5743","USD",59800040000,3,4,6,FALSE,152,FALSE,FALSE,1.1960008e+13
"5744","USD",85000044123,3,3,3,FALSE,186,FALSE,FALSE,17000008824600
"5745","USD",59800040000,3,4,6,FALSE,152,FALSE,FALSE,1.1960008e+13
"5746","USD",890000,3,4,12,FALSE,225,FALSE,FALSE,1.78e+08
"5747","USD",1800009000,2,2,21,FALSE,70,FALSE,FALSE,360001800000
"5748","USD",5699910000,NA,1,21.5,TRUE,23,FALSE,FALSE,1.139982e+12
"5749","USD",60000030000,3,3,27.5,FALSE,239,FALSE,FALSE,1.2000006e+13
"5750","USD",1150009800,2,1,20.5,FALSE,43,FALSE,FALSE,230001960000
"5751","USD",15500014000,NA,NA,NA,TRUE,86,FALSE,FALSE,3100002800000
"5752","USD",15500014000,NA,NA,NA,TRUE,86,FALSE,FALSE,3100002800000
"5753","USD",186000,2,2,2,FALSE,70,FALSE,FALSE,37200000
"5754","USD",225000,3,2,27,FALSE,108,FALSE,FALSE,4.5e+07
"5755","USD",360000,4,6,53,FALSE,211,FALSE,FALSE,7.2e+07
"5756","USD",600006500,NA,1,26.5,TRUE,28,FALSE,FALSE,120001300000
"5757","USD",9450010000,2,2,26,FALSE,63,FALSE,FALSE,1.890002e+12
"5758","USD",113950,NA,1,1,TRUE,38,FALSE,FALSE,22790000
"5759","USD",26500016200,2,1,44,FALSE,108,FALSE,FALSE,5300003240000
"5760","USD",12900013000,2,1,25.5,FALSE,59,FALSE,FALSE,2580002600000
"5761","USD",1490008200,1,1,35.5,FALSE,53,FALSE,FALSE,298001640000
"5762","USD",690000,5,3,36.5,FALSE,333,FALSE,FALSE,1.38e+08
"5763","USD",32000043800,3,2,23.5,FALSE,NA,FALSE,FALSE,6400008760000
"5764","USD",800005500,1,1,26.5,FALSE,32,FALSE,FALSE,160001100000
"5765","USD",39800029600,4,2,2,FALSE,174,FALSE,FALSE,7960005920000
"5766","USD",38000037000,3,2,24.5,FALSE,127,FALSE,FALSE,7600007400000
"5767","USD",680006000,1,1,23,FALSE,28,FALSE,FALSE,136001200000
"5768","USD",14900019000,2,2,23.5,FALSE,59,FALSE,FALSE,2980003800000
"5769","USD",32000023000,2,2,21,FALSE,100,FALSE,FALSE,6400004600000
"5770","USD",210000,2,1,24.5,FALSE,76,FALSE,FALSE,4.2e+07
"5771","USD",162000,2,1,6,FALSE,65,FALSE,FALSE,32400000
"5772","USD",10800013700,1,NA,NA,FALSE,35,FALSE,FALSE,2160002740000
"5773","USD",29700023000,2,1,28,FALSE,112,FALSE,FALSE,5940004600000
"5774","USD",3100008500,2,2,49,FALSE,111,FALSE,FALSE,620001700000
"5775","USD",110000,2,1,31.5,FALSE,47,FALSE,FALSE,2.2e+07
"5776","USD",22800021000,3,2,27,FALSE,81,FALSE,FALSE,4560004200000
"5777","USD",16200013732,2,NA,NA,FALSE,67,FALSE,FALSE,3240002746400
"5778","USD",750000,4,3,3,FALSE,200,FALSE,FALSE,1.5e+08
"5779","USD",750000,4,3,3,FALSE,200,FALSE,FALSE,1.5e+08
"5780","USD",68000045900,3,3,21.5,FALSE,203,FALSE,FALSE,13600009180000
"5781","USD",17800035000,3,1,23,FALSE,73,FALSE,FALSE,3.560007e+12
"5782","USD",395008900,NA,1,31.5,TRUE,23,FALSE,FALSE,79001780000
"5783","USD",15900013146,1,1,25.5,FALSE,66,FALSE,FALSE,3180002629200
"5784","USD",14000030000,2,1,35.5,FALSE,72,FALSE,FALSE,2.800006e+12
"5785","USD",82000055000,3,2,32.5,FALSE,207,FALSE,FALSE,1.6400011e+13
"5786","USD",850007000,NA,1,4,TRUE,31,FALSE,FALSE,170001400000
"5787","USD",850008000,1,1,23,FALSE,39,FALSE,FALSE,170001600000
"5788","USD",31500027500,3,3,24,FALSE,111,FALSE,FALSE,6300005500000
"5789","USD",22500029000,3,3,22.5,FALSE,108,FALSE,FALSE,4500005800000
"5790","USD",18000020000,2,2,26.5,FALSE,80,FALSE,FALSE,3.600004e+12
"5791","USD",2190009000,3,2,2,FALSE,100,FALSE,FALSE,438001800000
"5792","USD",298000,3,2,2,FALSE,132,FALSE,FALSE,59600000
"5793","USD",17800011000,2,1,27,FALSE,67,FALSE,FALSE,3560002200000
"5794","USD",1150006200,1,1,46.5,FALSE,50,FALSE,FALSE,230001240000
"5795","USD",95000,1,1,1,FALSE,40,FALSE,FALSE,1.9e+07
"5796","USD",650000,4,3,3,FALSE,120,FALSE,FALSE,1.3e+08
"5797","USD",113200,NA,1,1,TRUE,57,FALSE,FALSE,22640000
"5798","USD",560009753,NA,1,19.5,TRUE,26,FALSE,FALSE,112001950600
"5799","USD",16500012000,1,1,4,FALSE,42,FALSE,FALSE,3300002400000
"5800","USD",10800012000,1,1,30.5,FALSE,58,FALSE,FALSE,2160002400000
"5801","USD",330000,2,2,25,FALSE,81,FALSE,FALSE,6.6e+07
"5802","USD",330000,2,1,24.5,FALSE,81,FALSE,FALSE,6.6e+07
"5803","USD",36000050619,3,2,43,FALSE,186,FALSE,FALSE,7200010123800
"5804","USD",39900025000,3,3,25,FALSE,132,FALSE,FALSE,7.980005e+12
"5805","USD",27500029000,2,2,35,FALSE,93,FALSE,FALSE,5500005800000
"5806","USD",39500026000,3,2,41,FALSE,110,FALSE,FALSE,7900005200000
"5807","USD",320000,2,1,1,FALSE,122,FALSE,FALSE,6.4e+07
"5808","USD",290000,3,2,18.5,FALSE,126,FALSE,FALSE,5.8e+07
"5809","USD",45000030000,3,2,28.5,FALSE,161,FALSE,FALSE,9.000006e+12
"5810","USD",245000,3,1,20.5,FALSE,105,FALSE,FALSE,4.9e+07
"5811","USD",36500016000,3,2,19,FALSE,151,FALSE,FALSE,7300003200000
"5812","USD",720003800,NA,1,16.5,TRUE,24,FALSE,FALSE,144000760000
"5813","USD",750004000,NA,1,1,TRUE,26,FALSE,FALSE,150000800000
"5814","USD",26000039000,3,NA,70,FALSE,117,FALSE,FALSE,5200007800000
"5815","USD",153000,2,1,25.5,FALSE,55,FALSE,FALSE,30600000
"5816","USD",28500036000,3,3,27.5,FALSE,114,FALSE,FALSE,5700007200000
"5817","USD",8e+05,6,7,7,FALSE,500,FALSE,FALSE,1.6e+08
"5818","USD",34000015000,3,2,27,FALSE,117,FALSE,FALSE,6.800003e+12
"5819","USD",19900028680,2,1,36.5,FALSE,100,FALSE,FALSE,3980005736000
"5820","USD",122000,2,1,23.5,FALSE,54,FALSE,FALSE,24400000
"5821","USD",1400006000,2,1,15.5,FALSE,50,FALSE,FALSE,280001200000
"5822","USD",30000014000,2,1,1,FALSE,92,FALSE,FALSE,6000002800000
"5823","USD",29000043900,3,2,23.5,FALSE,115,FALSE,FALSE,5800008780000
"5824","USD",109500,1,1,7.5,FALSE,44,FALSE,FALSE,21900000
"5825","USD",670009500,1,1,27.5,FALSE,35,FALSE,FALSE,134001900000
"5826","USD",799002650,1,1,23,FALSE,36,FALSE,FALSE,159800530000
"5827","USD",13500017057,2,1,26.5,FALSE,65,FALSE,FALSE,2700003411400
"5828","USD",87000030000,4,3,47.5,FALSE,329,FALSE,FALSE,1.7400006e+13
"5829","USD",39800045000,5,3,31.5,FALSE,220,FALSE,FALSE,7.960009e+12
"5830","USD",25000023000,3,2,26,FALSE,78,FALSE,FALSE,5000004600000
"5831","USD",1100004370,NA,1,1,TRUE,35,FALSE,FALSE,220000874000
"5832","USD",1200004370,NA,1,1,TRUE,35,FALSE,FALSE,240000874000
"5833","USD",1390008700,2,1,20.5,FALSE,63,FALSE,FALSE,278001740000
"5834","USD",28000016000,2,2,21,FALSE,86,FALSE,FALSE,5600003200000
"5835","USD",498005500,NA,1,26.5,TRUE,22,FALSE,FALSE,99601100000
"5836","USD",25900027000,3,3,26.5,FALSE,95,FALSE,FALSE,5180005400000
"5837","USD",18900027000,3,1,35.5,FALSE,90,FALSE,FALSE,3780005400000
"5838","USD",23500011000,3,3,31.5,FALSE,129,FALSE,FALSE,4700002200000
"5839","USD",82000010000,4,5,38.5,FALSE,484,FALSE,FALSE,1.6400002e+13
"5840","USD",19000019000,1,1,10.5,FALSE,58,FALSE,FALSE,3800003800000
"5841","USD",63000045000,4,3,36.5,FALSE,180,FALSE,FALSE,1.2600009e+13
"5842","USD",18000020000,2,2,26.5,FALSE,80,FALSE,FALSE,3.600004e+12
"5843","USD",27000018562,3,2,31,FALSE,100,FALSE,FALSE,5400003712400
"5844","USD",1350009900,1,1,23,FALSE,NA,FALSE,FALSE,270001980000
"5845","USD",850007000,NA,1,4,TRUE,33,FALSE,FALSE,170001400000
"5846","USD",37500038000,3,2,21,FALSE,113,FALSE,FALSE,7500007600000
"5847","ARS",NA,2,2,33.5,FALSE,107.23,FALSE,FALSE,NA
"5848","USD",1040006000,1,1,27,FALSE,40,FALSE,FALSE,208001200000
"5849","USD",21000015000,2,1,21.5,FALSE,91,FALSE,FALSE,4.200003e+12
"5850","USD",1550007000,3,2,21,FALSE,72,FALSE,FALSE,310001400000
"5851","USD",1550009500,1,1,10.5,FALSE,52,FALSE,FALSE,310001900000
"5852","USD",19400025000,2,2,23.5,FALSE,71,FALSE,FALSE,3.880005e+12
"5853","USD",93500,1,1,1,FALSE,34,FALSE,FALSE,18700000
"5854","USD",480003500,1,1,20.5,FALSE,20,FALSE,FALSE,96000700000
"5855","USD",235000,2,1,12,FALSE,82,FALSE,FALSE,4.7e+07
"5856","USD",14900010000,1,1,1,FALSE,NA,FALSE,FALSE,2.980002e+12
"5857","USD",45000043000,3,2,31,FALSE,150,FALSE,FALSE,9000008600000
"5858","USD",21000019000,2,1,977,FALSE,89,FALSE,FALSE,4200003800000
"5859","USD",330000,2,1,24.5,FALSE,81,FALSE,FALSE,6.6e+07
"5860","USD",19800022000,2,1,23,FALSE,80,FALSE,FALSE,3960004400000
"5861","USD",69000040000,3,2,2,FALSE,155,FALSE,FALSE,1.3800008e+13
"5862","USD",950009800,1,1,30.5,FALSE,32,FALSE,FALSE,190001960000
"5863","USD",1440007200,1,1,20.5,FALSE,55,FALSE,FALSE,288001440000
"5864","USD",83000095000,4,3,27.5,FALSE,257,FALSE,FALSE,1.6600019e+13
"5865","USD",16800013000,2,1,20.5,FALSE,83,FALSE,FALSE,3360002600000
"5866","USD",680008900,1,1,27,FALSE,34,FALSE,FALSE,136001780000
"5867","USD",79900038000,4,3,22.5,FALSE,215,FALSE,FALSE,15980007600000
"5868","USD",23500022000,1,1,1009,FALSE,55,FALSE,FALSE,4700004400000
"5869","USD",1500000,4,3,19,FALSE,276,FALSE,FALSE,3e+08
"5870","USD",20700012000,2,1,26.5,FALSE,92,FALSE,FALSE,4140002400000
"5871","USD",330000,3,2,36,FALSE,151,FALSE,FALSE,6.6e+07
"5872","USD",27800025493,3,2,18.5,FALSE,96,FALSE,FALSE,5560005098600
"5873","USD",607515,3,2,2,FALSE,128,FALSE,FALSE,121503000
"5874","USD",965867,3,3,3,FALSE,163,FALSE,FALSE,193173400
"5875","USD",937200,3,2,2,FALSE,153,FALSE,FALSE,187440000
"5876","USD",929543,3,2,2,FALSE,150,FALSE,FALSE,185908600
"5877","USD",2133588,4,3,3,FALSE,303,FALSE,FALSE,426717600
"5878","USD",657974,3,2,2,FALSE,142,FALSE,FALSE,131594800
"5879","USD",901761,3,2,2,FALSE,149,FALSE,FALSE,180352200
"5880","USD",464123,3,2,2,FALSE,100,FALSE,FALSE,92824600
"5881","USD",376976,3,2,2,FALSE,97,FALSE,FALSE,75395200
"5882","USD",538671,2,2,2,FALSE,92,FALSE,FALSE,107734200
"5883","USD",594846,2,2,2,FALSE,98,FALSE,FALSE,118969200
"5884","USD",625152,3,2,2,FALSE,146,FALSE,FALSE,125030400
"5885","USD",617562,3,2,2,FALSE,146,FALSE,FALSE,123512400
"5886","USD",840746,3,2,2,FALSE,146,FALSE,FALSE,168149200
"5887","USD",498960,3,2,2,FALSE,128,FALSE,FALSE,99792000
"5888","USD",1029777,3,2,2,FALSE,176,FALSE,FALSE,205955400
"5889","USD",1034379,3,2,2,FALSE,177,FALSE,FALSE,206875800
"5890","USD",49500056000,4,3,24,FALSE,195,FALSE,FALSE,9900011200000
"5891","USD",66000084000,4,2,36,FALSE,240,FALSE,FALSE,13200016800000
"5892","USD",17500024000,1,1,30.5,FALSE,69,FALSE,FALSE,3500004800000
"5893","USD",49500026560,4,2,26,FALSE,191,FALSE,FALSE,9900005312000
"5894","USD",21200030000,2,1,18,FALSE,90,FALSE,FALSE,4.240006e+12
"5895","USD",980006532,1,1,25.5,FALSE,38,FALSE,FALSE,196001306400
"5896","ARS",132000,3,3,36.5,FALSE,378,FALSE,FALSE,132000
"5897","USD",120000029000,4,3,36.5,FALSE,306,FALSE,FALSE,24000005800000
"5898","USD",69000013000,4,2,28.5,FALSE,297,FALSE,FALSE,13800002600000
"5899","USD",39800022000,4,2,21,FALSE,156,FALSE,FALSE,7960004400000
"5900","USD",24700025000,3,2,26,FALSE,125,FALSE,FALSE,4.940005e+12
"5901","USD",3850008000,2,2,21,FALSE,106,FALSE,FALSE,770001600000
"5902","USD",1020006980,1,1,30.5,FALSE,29,FALSE,FALSE,204001396000
"5903","USD",30800028150,4,2,36,FALSE,173,FALSE,FALSE,6160005630000
"5904","USD",21000018000,2,1,9.5,FALSE,74,FALSE,FALSE,4200003600000
"5905","USD",38500020500,4,2,26,FALSE,164,FALSE,FALSE,7700004100000
"5906","USD",49000045000,4,3,19,FALSE,237,FALSE,FALSE,9.800009e+12
"5907","USD",34000045850,2,2,26,FALSE,112,FALSE,FALSE,6800009170000
"5908","USD",41000021000,2,1,30.5,FALSE,100,FALSE,FALSE,8200004200000
"5909","USD",75000056000,4,2,13.5,FALSE,193,FALSE,FALSE,15000011200000
"5910","USD",18500011920,1,1,5.5,FALSE,64,FALSE,FALSE,3700002384000
"5911","USD",850005275,NA,1,25.5,TRUE,39,FALSE,FALSE,170001055000
"5912","USD",74000043000,4,2,21,FALSE,299,FALSE,FALSE,14800008600000
"5913","USD",25800025200,2,1,20.5,FALSE,95,FALSE,FALSE,5160005040000
"5914","USD",74000043000,4,2,23.5,FALSE,299,FALSE,FALSE,14800008600000
"5915","ARS",NA,8,4,37,FALSE,557,FALSE,FALSE,NA
"5916","USD",38500020500,4,2,26,FALSE,164,FALSE,FALSE,7700004100000
"5917","USD",31500058500,3,2,41,FALSE,150,FALSE,FALSE,6300011700000
"5918","USD",48000058000,3,2,36,FALSE,163,FALSE,FALSE,9600011600000
"5919","ARS",41300,4,3,36.5,FALSE,254,FALSE,FALSE,41300
"5920","USD",682395,NA,NA,NA,TRUE,NA,FALSE,FALSE,136479000
"5921","USD",714890,NA,NA,NA,TRUE,NA,FALSE,FALSE,142978000
"5922","USD",747385,NA,NA,NA,TRUE,NA,FALSE,FALSE,149477000
"5923","USD",698820,NA,NA,NA,TRUE,NA,FALSE,FALSE,139764000
"5924","USD",25500030200,2,2,23.5,FALSE,119,FALSE,FALSE,5100006040000
"5925","USD",33500030338,3,2,26,FALSE,NA,FALSE,FALSE,6700006067600
"5926","USD",19800020100,2,2,26,FALSE,105,FALSE,FALSE,3960004020000
"5927","USD",1650009000,2,1,30.5,FALSE,65,FALSE,FALSE,330001800000
"5928","USD",18900020340,2,1,18,FALSE,66,FALSE,FALSE,3780004068000
"5929","USD",175000094600,3,3,24,FALSE,355,FALSE,FALSE,35000018920000
"5930","USD",23000027000,2,2,6,FALSE,64,FALSE,FALSE,4600005400000
"5931","USD",21500030000,2,2,21,FALSE,79,FALSE,FALSE,4.300006e+12
"5932","USD",62000053130,4,2,23.5,FALSE,NA,FALSE,FALSE,12400010626000
"5933","USD",31000036720,3,2,26,FALSE,118,FALSE,FALSE,6200007344000
"5934","USD",28000022900,2,3,19,FALSE,NA,FALSE,FALSE,5600004580000
"5935","USD",65000043000,4,2,23.5,FALSE,NA,FALSE,FALSE,13000008600000
"5936","USD",38000073600,3,3,34,FALSE,188,FALSE,FALSE,7600014720000
"5937","USD",19800028000,3,2,36,FALSE,NA,FALSE,FALSE,3960005600000
"5938","USD",55000055000,3,2,46,FALSE,NA,FALSE,FALSE,1.1000011e+13
"5939","USD",2150006000,2,1,36.5,FALSE,NA,FALSE,FALSE,430001200000
"5940","USD",44000027000,3,2,26,FALSE,124,FALSE,FALSE,8800005400000
"5941","USD",32000033100,3,2,23.5,FALSE,NA,FALSE,FALSE,6400006620000
"5942","USD",21800017000,1,2,18.5,FALSE,83,FALSE,FALSE,4360003400000
"5943","USD",710005000,1,1,23,FALSE,30,FALSE,FALSE,1.42001e+11
"5944","USD",43000025000,3,3,11.5,FALSE,174,FALSE,FALSE,8.600005e+12
"5945","USD",1445009800,2,1,23,FALSE,61,FALSE,FALSE,289001960000
"5946","USD",23800020000,2,3,24,FALSE,120,FALSE,FALSE,4.760004e+12
"5947","USD",1650007000,1,1,4.5,FALSE,52,FALSE,FALSE,330001400000
"5948","USD",990005500,NA,1,2,TRUE,31,FALSE,FALSE,198001100000
"5949","USD",55000042216,3,2,18.5,FALSE,152,FALSE,FALSE,11000008443200
"5950","USD",963007380,1,1,18,FALSE,31,FALSE,FALSE,192601476000
"5951","USD",1592206000,NA,1,1,TRUE,42,FALSE,FALSE,318441200000
"5952","USD",980009918,1,1,15.5,FALSE,45.71,FALSE,FALSE,196001983600
"5953","USD",34900037000,4,3,32.5,FALSE,220,FALSE,FALSE,6980007400000
"5954","USD",30500026000,2,3,38.5,FALSE,105,FALSE,FALSE,6100005200000
"5955","USD",210000,2,1,31.5,FALSE,90,FALSE,FALSE,4.2e+07
"5956","USD",1130007594,1,1,38,FALSE,54,FALSE,FALSE,226001518800
"5957","USD",1130007594,1,1,38,FALSE,54,FALSE,FALSE,226001518800
"5958","USD",29000040000,2,3,3,FALSE,94,FALSE,FALSE,5.800008e+12
"5959","USD",42200031000,3,2,23.5,FALSE,140,FALSE,FALSE,8440006200000
"5960","USD",749003900,1,1,20.5,FALSE,44,FALSE,FALSE,149800780000
